image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406874.jpg,359,640,146,390,264,429,What do dogs like to eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000407663.jpg,640,480,15,44,86,158,What device is used to make milk shake?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000408720.jpg,480,640,192,454,346,554,What is worn around the neck during special occasions?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000409821.jpg,640,427,288,44,380,154,What do freelancers commonly use to work from home ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000410880.jpg,500,375,321,55,336,131,What do we use to open the door?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000412123.jpg,640,458,173,350,249,417,What is kicked in soccer?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000412963.jpg,400,266,323,0,400,47,what is a material used to carry things?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415026.jpg,640,458,222,284,238,319,What indicates the details of a pet
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415237.jpg,640,480,445,261,487,297,What can we read while waiting for a train?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415245.jpg,375,500,47,88,93,156,What is used for applying paint?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415801.jpg,640,480,119,100,245,242,What is used to cover a dish?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000417227.jpg,640,480,336,280,614,408,Who has a collar?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000418219.jpg,640,426,198,268,220,281,What do we wear on top of our heads to protect us from sunlight?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000418791.jpg,640,425,594,185,640,306,What can you use to clean your mouth after eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419094.jpg,640,480,132,346,206,394,What is used to move in the screen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419096.jpg,612,612,56,0,108,192,What structure is used to transmit signals over long distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419138.jpg,640,480,308,95,395,269,who is walking up?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419907.jpg,612,612,172,240,230,284,What is produced by a hen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420132.jpg,640,480,229,156,345,263,What part do you eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420361.jpg,221,500,20,275,130,350,What protects our head from rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420673.jpg,640,480,383,224,450,325,What provides water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421253.jpg,480,640,78,349,260,453,What do we use to cut paper?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421518.jpg,600,640,103,446,226,542,What swims in the tank?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421998.jpg,640,427,181,211,230,253,What is man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000422904.jpg,640,427,336,278,456,307,What lets you fly with the waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425237.jpg,640,373,609,73,622,83,What do you hit with a racket?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425708.jpg,640,414,249,184,385,231,What gives information about the parking duration?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425844.jpg,640,427,563,129,609,208,What do we use to sit?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000426387.jpg,640,480,366,66,449,107,What helps people who can’t see property?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000427228.jpg,640,427,228,17,234,24,What do we smash to play the game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000430432.jpg,640,480,290,355,444,478,what can i wear on my feet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000430595.jpg,291,389,0,332,104,389,What can be used to drink water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000431754.jpg,475,640,199,272,278,350,Where can I see the hour?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000431812.jpg,640,428,223,329,263,360,which two wheeler is easy to drive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432064.jpg,640,480,400,215,454,260,Where can you see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432321.jpg,640,480,283,248,416,461,What do we sit on when doing an assignment?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432404.jpg,640,426,352,198,502,394,Who can make your day brighter and mad at the same time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432908.jpg,515,640,31,161,425,407,What thing does have 4 wheels and has a board?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000434585.jpg,640,478,20,231,184,349,What is used to keep phones while sleeping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000435242.jpg,341,500,197,179,250,250,What is the subject of the page?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000435594.jpg,640,480,225,196,271,232,What is the name of the raised natural structure
https://toloka-cdn.azureedge.net/wsdmcup2023/000000436398.jpg,500,375,451,171,500,240,What likes to eat carrot?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000436470.jpg,640,316,288,204,364,268,Where can you put things on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000437283.jpg,612,612,371,259,536,443,What can we eat soup with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000437940.jpg,640,480,171,144,516,338,what is used to eat soup?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438099.jpg,640,399,359,202,539,335,Where can one access google at larger screen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438304.jpg,464,640,252,153,446,235,What can be used to play tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438615.jpg,500,375,0,106,32,178,What do we use to lighten up the room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000439419.jpg,532,640,53,158,87,297,What tennis players use for hitting the ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000440455.jpg,640,425,333,168,470,347,Who is climbing on the table?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000440649.jpg,640,480,305,205,333,233,What can be used to hit a ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000441490.jpg,500,353,8,32,498,338,What is used to clean vehicles?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000442945.jpg,640,428,42,178,103,329,What can be used to protect traffic from road side hazards?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000442977.jpg,480,640,134,284,381,408,what is a short board mounted on small wheels that is used for coasting and performing stunts?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000443669.jpg,640,419,272,231,294,264,What do animals use to drive away flies from their boby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000443741.jpg,331,500,96,88,161,190,What is used to address the public
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444269.jpg,640,480,415,235,441,278,What we wear on our hands to protect playing baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444659.jpg,640,427,182,159,247,269,What can I use for skiing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444719.jpg,640,427,287,72,325,85,What do people use to protect their eyes from sunlight?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444773.jpg,640,480,87,80,109,187,What covers me from the rain and sun when going on walks?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000445430.jpg,640,426,496,360,640,379,What is built to connect land over sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000445431.jpg,640,426,552,223,627,256,"What are four wheel vehicles in brands like BMW, Mercedes, Audi?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446491.jpg,640,480,32,308,83,404,What should I put up to give notice that something should or should not be done?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446626.jpg,640,480,173,105,389,478,What likes to hunt mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446724.jpg,640,435,405,299,423,328,What is used to speak for a big audience?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000448657.jpg,600,400,265,16,301,41,What can protect a persons head if they fall off the horse?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000448700.jpg,640,426,277,148,303,168,What do we use to protect us from the wind?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000449067.jpg,640,427,331,196,356,225,What do you use to sit on the park?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000449454.jpg,383,640,89,445,336,638,What do we eat for dinner?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452033.jpg,640,428,200,182,477,227,Where do we sit?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452536.jpg,640,427,0,217,154,425,Where can we take a dump?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452998.jpg,640,480,360,218,619,339,What passes in the railroad?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453056.jpg,612,612,18,155,137,271,where can i watch the news?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453438.jpg,359,640,125,35,162,75,What helps us to hear?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453760.jpg,480,640,219,385,326,598,what do we eat as a dessert?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000454973.jpg,640,480,281,202,386,381,What is used to separate words?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455055.jpg,640,480,107,125,402,269,What animal is on the bed?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455306.jpg,500,359,223,204,373,301,what gadget do we use to talk to each other?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455343.jpg,640,480,62,274,241,472,Where can we pee and poop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000456143.jpg,640,361,25,169,232,305,Which desert is made up of cereals?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000457283.jpg,640,427,297,137,340,183,What is used to protect our head when driving a motorcycle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458487.jpg,640,428,259,153,307,204,What item can be use to hit the ball in the game of baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458832.jpg,640,286,301,9,497,224,What pet likes chasing rats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458952.jpg,480,640,243,247,287,281,What do you use to drink something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458969.jpg,500,362,316,316,401,356,What protects the feet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000459231.jpg,434,640,224,362,298,467,Where can we place trash?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000459849.jpg,640,427,576,199,598,221,What is used for location identification?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000461406.jpg,427,640,129,330,182,357,What is hung around the necks of cats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000461479.jpg,500,375,453,1,499,32,What gives flavor to the water
https://toloka-cdn.azureedge.net/wsdmcup2023/000000462802.jpg,640,427,155,202,277,402,Which item is used to store flowers?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463148.jpg,480,640,155,190,480,480,What can I eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463473.jpg,640,432,275,110,298,133,What keeps the fence standing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463533.jpg,640,427,336,180,351,191,What do we catch the baseball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463895.jpg,640,480,442,11,471,177,What is lit on the road during nighttime to help people see in the dark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000464184.jpg,480,640,173,55,219,104,Where can water shower from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000464910.jpg,640,480,144,29,214,135,Where do we pour drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000465969.jpg,478,640,145,308,264,571,Who trains elephants in circuses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000466120.jpg,640,426,490,264,619,290,What is thrown to play ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000467307.jpg,640,384,246,103,353,160,What moves by flying?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000468032.jpg,640,480,282,314,313,374,What is used by firefighters?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000468838.jpg,427,640,139,344,267,388,"What can we use to play, ride,  and make some tricks in the park?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000469499.jpg,640,438,470,183,539,365,Who takes care of training the horses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470465.jpg,480,640,150,171,274,260,What can we send to other people as a way of greeting or wishing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470833.jpg,640,360,253,149,403,211,What is the best way to move between countries ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470862.jpg,640,480,317,97,378,162,What is used to label bags?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471012.jpg,640,480,168,188,301,477,What likes to hunt mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471141.jpg,640,480,333,323,466,388,What do people play with in X Games?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471421.jpg,640,427,241,146,266,182,Who flies planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000472294.jpg,640,556,139,377,165,397,What is used to communicate over long distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000472621.jpg,640,298,227,91,254,131,What can I use to dry my hands?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474047.jpg,640,480,289,110,547,326,What do we use to serve desert?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474372.jpg,640,480,101,79,556,393,What is used to identify a dogs name?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474858.jpg,640,427,396,326,624,411,What do we use to surf on the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474951.jpg,640,425,179,0,374,60,Which type of drink is in the can?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000475693.jpg,640,480,258,232,624,337,What do jets launch against fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000475932.jpg,640,487,292,298,319,343,What can I use to hold drinks?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000477797.jpg,640,480,478,90,516,126,What is used to take shots in restaurants?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478325.jpg,640,480,490,93,512,117,What can be used to connect electricity from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478812.jpg,640,427,268,175,347,246,What can I use to cut?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478845.jpg,640,480,186,342,341,381,What do monkeys like most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480023.jpg,480,640,114,283,432,618,What can we eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480206.jpg,640,480,318,178,394,252,What tells you where a bus is headed?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480437.jpg,640,268,144,69,217,138,Who is surfing the wave?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000481880.jpg,428,640,307,22,407,143,What provides information about the name of a street?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000482748.jpg,480,640,130,284,159,314,what protects our hair from dust
https://toloka-cdn.azureedge.net/wsdmcup2023/000000483027.jpg,640,480,229,289,317,311,What can be used to carry documents
https://toloka-cdn.azureedge.net/wsdmcup2023/000000483093.jpg,640,427,257,133,387,275,Who likes to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484043.jpg,640,429,350,255,382,359,What is used to indicate that you should give way in a ski race?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484339.jpg,484,640,124,316,141,347,What can we turn on when it's dark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484385.jpg,420,640,344,62,390,106,What is the goal keeper trying to catch?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484729.jpg,640,425,189,144,374,287,What has horns and does beeh?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000485336.jpg,640,480,251,221,378,366,What is used to guide transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000485976.jpg,500,336,80,255,196,308,What can I use to wash my hands?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487250.jpg,612,612,154,371,238,449,What is installed on front of vehicles that gives light?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487379.jpg,640,480,301,158,405,258,Which animal can be a pet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487505.jpg,360,640,59,248,184,293,What protects you from rain ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488051.jpg,375,500,49,105,96,265,What can be used to unclog blocked drainages?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488609.jpg,640,427,218,270,390,379,what has two wheels and is used as a means of transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488942.jpg,640,480,575,419,610,464,What is not man-made?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000489578.jpg,640,348,490,122,501,139,What is used to hold water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000489740.jpg,427,640,387,379,413,394,What protect's our head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000490282.jpg,500,375,404,276,421,291,What do we use to control a cursor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491279.jpg,640,480,401,240,463,349,What drink is usually made from fruits?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491657.jpg,640,427,322,56,376,100,What is the name of the thing we wear on the head when riding motorbike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491928.jpg,612,612,369,349,413,387,What is used to smell?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000492907.jpg,500,374,217,129,246,157,what can fly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000493397.jpg,640,480,250,7,603,342,What is the object that are on vehicles that allow you to check what is behind you without having to turn around?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494307.jpg,220,480,60,58,163,186,What keeps the lights up?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494346.jpg,640,480,281,123,429,244,What's the biggest land mammal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494721.jpg,640,427,472,246,509,276,What is used to maintain balance on a carriage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494991.jpg,434,640,164,125,256,207,What helps keep things inside of the bottle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496013.jpg,640,480,557,57,608,219,What is a lightning fixture designed to stand on the floor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496680.jpg,612,612,248,143,336,241,Who drives the bus
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496793.jpg,640,480,242,115,256,143,Where can I quench my thirst?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496933.jpg,640,265,52,153,230,227,Which vehicle is used to refuel planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000497652.jpg,480,640,229,369,315,511,Where can I store my clothes for travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000498126.jpg,640,360,146,298,638,360,What is used to surf on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000498494.jpg,640,480,114,185,132,266,What do you hit a baseball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000499956.jpg,640,427,271,191,322,305,What does a monkey like most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500022.jpg,640,480,303,97,339,220,What can we use to carry water ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500389.jpg,640,480,233,198,383,391,What animal provides milk to humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500537.jpg,500,375,185,229,395,352,What can children play at home?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500546.jpg,480,640,281,268,338,446,What is holding the wine?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500618.jpg,640,454,307,251,532,433,What is used for traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500634.jpg,480,640,192,213,223,227,What  identifies an employee?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500716.jpg,445,500,3,43,168,291,What object do you use when you need to see closer and clearer
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500904.jpg,640,640,400,7,631,258,What is used to drink water from bottle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000501754.jpg,640,480,243,253,408,397,What can a cat play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000503164.jpg,640,427,318,124,353,137,What object is used in a typical flying disc sport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000503974.jpg,480,640,174,49,287,185,what do we put in a vase
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504109.jpg,640,395,0,19,38,46,Where can you find public announcements in a town or urban centre ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504452.jpg,593,640,299,312,580,496,Which equipment can be used to transport
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504481.jpg,427,640,226,415,309,572,What controls water flow underground?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504552.jpg,500,333,163,14,317,132,What do we use to cut a cake?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000505115.jpg,480,640,396,305,415,311,What kind of footwear you usually wear in summer?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000505965.jpg,500,375,281,160,373,374,What is used to control the traffic?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000506552.jpg,640,370,195,260,216,265,what can you use to write with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000508560.jpg,640,429,484,12,563,138,Where can I throw my garbage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000509575.jpg,480,640,163,82,273,262,What is used to guide the crossing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000510094.jpg,640,425,260,226,640,327,What travels on the rails?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000510345.jpg,500,423,201,155,282,326,Which animal is considered as a man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000511253.jpg,640,433,559,247,612,276,What supports the column and keep it standing
https://toloka-cdn.azureedge.net/wsdmcup2023/000000511787.jpg,424,640,216,409,325,488,What is a thing that people use to take them from one place to another and sometimes do tricks on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000512068.jpg,451,500,144,275,277,449,What can run?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000512904.jpg,500,473,9,196,171,288,What do Giraffes eat from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000513115.jpg,640,480,63,332,146,371,What can I use to sail the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000515147.jpg,493,640,269,272,463,461,Where do you put a baby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000515519.jpg,640,480,303,347,462,478,What can be used to change channels?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000516658.jpg,480,640,218,504,336,571,What would he use to make phone calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000517096.jpg,640,480,182,42,237,82,Which thing we use to protect our eye and head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000517318.jpg,640,513,47,254,190,355,What is used to protect your face from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000518509.jpg,640,480,53,136,206,204,What do Asians eat most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000518518.jpg,500,379,254,87,428,279,What animal is considered as a man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000519141.jpg,640,427,244,60,357,218,What do i check when i need to know the direction?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000519423.jpg,640,480,58,110,231,284,Where is the protein
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520399.jpg,640,480,511,147,586,325,Which of the persons is holding an umbrella?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520436.jpg,640,425,574,342,594,360,Where do you keep your things?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520949.jpg,640,480,349,282,409,310,What vehicle flies after it goes on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522273.jpg,640,466,531,162,561,190,What do we hit when we play baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522350.jpg,640,427,419,249,453,277,What do baseball players use to catch a baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522438.jpg,640,480,139,227,147,230,what can I use to travel by air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522506.jpg,480,640,56,126,197,223,What is used for playing on the beach?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522549.jpg,500,373,147,34,223,57,What flies passengers between countries?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522898.jpg,640,480,413,93,439,100,What do we use to protect our eyes from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524030.jpg,427,640,237,238,296,271,What can we play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524086.jpg,390,640,233,148,287,255,What do you hit the tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524256.jpg,640,339,398,189,470,250,Where can we store the objects?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524841.jpg,429,640,143,26,285,192,What shows the crosswalk?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000525028.jpg,270,360,19,170,213,237,What is used to build brand awareness and broadcast businesses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000527939.jpg,640,428,389,134,471,187,What do we use to surf on the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000528631.jpg,640,451,75,138,282,444,What can we use to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000529227.jpg,640,426,391,324,573,414,What object is used by skaters?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000529666.jpg,640,480,122,87,163,117,What do we wear on head to protect from sunheat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530065.jpg,640,426,103,287,152,313,What moves the baggage to the  plane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530141.jpg,640,480,210,127,464,305,Which furniture has the use to rest your things
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530541.jpg,640,428,366,0,385,351,What can be used to support an outdoor light bulb?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000531256.jpg,640,427,88,104,142,183,Where do we see bike's number?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000531953.jpg,480,320,230,61,300,143,What do we use when we play tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532251.jpg,640,427,325,35,588,153,What can we take to travel faster?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532371.jpg,640,427,487,228,509,265,What is the vehicle that allows only one or two people to travel with it?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532983.jpg,640,480,539,393,640,456,What do you put on when it’s cold?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000533378.jpg,640,480,5,124,56,193,What vehicle is used to transport goods?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000534261.jpg,640,427,123,32,209,87,What keeps the room cool
https://toloka-cdn.azureedge.net/wsdmcup2023/000000535152.jpg,500,333,284,209,297,224,What do we people wear to tell time
https://toloka-cdn.azureedge.net/wsdmcup2023/000000535680.jpg,425,640,190,222,319,502,Who is the one that rides a bike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000537689.jpg,427,640,212,255,248,346,What do we use to drink when we are thristy?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000538066.jpg,640,480,147,297,236,349,What item do we use to cuddle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000538935.jpg,382,500,283,341,333,399,what is used for leisure on road
https://toloka-cdn.azureedge.net/wsdmcup2023/000000539271.jpg,640,480,293,232,411,297,What is powered by an internal combustion engine?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000540733.jpg,640,427,0,388,71,427,What do we use to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000540988.jpg,640,480,273,246,299,305,What does one drink when thirsty?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541065.jpg,640,486,16,24,76,61,What makes nature colorful?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541276.jpg,640,425,0,372,640,425,What defines the train path?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541298.jpg,480,640,49,597,211,640,Where can we store our clothes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000542081.jpg,640,480,242,388,245,430,Where do electrical line hang on?
