image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406874.jpg,359,640,147,387,262,424,What do dogs like to eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000407663.jpg,640,480,16,43,84,154,What device is used to make milk shake?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000408720.jpg,480,640,190,453,345,552,What is worn around the neck during special occasions?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000409821.jpg,640,427,288,44,380,150,What do freelancers commonly use to work from home ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000410880.jpg,500,375,317,51,340,131,What do we use to open the door?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000412123.jpg,640,458,173,350,248,412,What is kicked in soccer?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000412963.jpg,400,266,320,0,399,55,what is a material used to carry things?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415026.jpg,640,458,208,176,334,318,What indicates the details of a pet
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415237.jpg,640,480,425,211,511,351,What can we read while waiting for a train?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415245.jpg,375,500,47,89,91,155,What is used for applying paint?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000415801.jpg,640,480,118,102,245,245,What is used to cover a dish?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000417227.jpg,640,480,333,281,616,404,Who has a collar?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000418219.jpg,640,426,198,267,220,281,What do we wear on top of our heads to protect us from sunlight?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000418791.jpg,640,425,594,184,638,305,What can you use to clean your mouth after eating?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419094.jpg,640,480,130,345,202,393,What is used to move in the screen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419096.jpg,612,612,58,0,102,192,What structure is used to transmit signals over long distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419138.jpg,640,480,304,95,398,270,who is walking up?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000419907.jpg,612,612,172,238,229,283,What is produced by a hen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420132.jpg,640,480,228,155,345,270,What part do you eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420361.jpg,221,500,20,275,132,349,What protects our head from rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000420673.jpg,640,480,383,222,452,328,What provides water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421253.jpg,480,640,76,353,261,446,What do we use to cut paper?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421518.jpg,600,640,96,444,224,544,What swims in the tank?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000421998.jpg,640,427,181,212,228,253,What is man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000422904.jpg,640,427,336,278,454,306,What lets you fly with the waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425237.jpg,640,373,609,72,621,81,What do you hit with a racket?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425708.jpg,640,414,248,184,385,231,What gives information about the parking duration?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000425844.jpg,640,427,563,129,610,204,What do we use to sit?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000426387.jpg,640,480,366,63,448,105,What helps people who can’t see property?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000427228.jpg,640,427,227,16,235,24,What do we smash to play the game?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000430432.jpg,640,480,291,356,443,478,what can i wear on my feet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000430595.jpg,291,389,0,331,102,388,What can be used to drink water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000431754.jpg,475,640,199,271,280,349,Where can I see the hour?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000431812.jpg,640,428,221,329,260,360,which two wheeler is easy to drive?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432064.jpg,640,480,400,216,451,258,Where can you see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432321.jpg,640,480,282,246,418,461,What do we sit on when doing an assignment?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432404.jpg,640,426,352,199,499,390,Who can make your day brighter and mad at the same time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000432908.jpg,515,640,36,171,423,406,What thing does have 4 wheels and has a board?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000434585.jpg,640,478,19,230,183,349,What is used to keep phones while sleeping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000435242.jpg,341,500,197,178,249,249,What is the subject of the page?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000435594.jpg,640,480,225,195,269,227,What is the name of the raised natural structure
https://toloka-cdn.azureedge.net/wsdmcup2023/000000436398.jpg,500,375,451,171,499,253,What likes to eat carrot?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000436470.jpg,640,316,284,195,365,274,Where can you put things on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000437283.jpg,612,612,371,257,534,444,What can we eat soup with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000437940.jpg,640,480,168,144,513,335,what is used to eat soup?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438099.jpg,640,399,350,202,542,344,Where can one access google at larger screen?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438304.jpg,464,640,381,175,408,201,What can be used to play tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000438615.jpg,500,375,0,107,32,177,What do we use to lighten up the room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000439419.jpg,532,640,53,157,85,295,What tennis players use for hitting the ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000440455.jpg,640,425,332,167,470,345,Who is climbing on the table?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000440649.jpg,640,480,305,205,332,233,What can be used to hit a ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000441490.jpg,500,353,188,68,282,155,What is used to clean vehicles?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000442945.jpg,640,428,40,176,101,329,What can be used to protect traffic from road side hazards?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000442977.jpg,480,640,136,284,378,410,what is a short board mounted on small wheels that is used for coasting and performing stunts?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000443669.jpg,640,419,270,231,292,263,What do animals use to drive away flies from their boby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000443741.jpg,331,500,96,87,161,190,What is used to address the public
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444269.jpg,640,480,414,236,442,278,What we wear on our hands to protect playing baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444659.jpg,640,427,182,159,243,268,What can I use for skiing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444719.jpg,640,427,288,72,322,85,What do people use to protect their eyes from sunlight?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000444773.jpg,640,480,87,79,111,187,What covers me from the rain and sun when going on walks?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000445430.jpg,640,426,566,359,604,370,What is built to connect land over sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000445431.jpg,640,426,554,223,628,256,"What are four wheel vehicles in brands like BMW, Mercedes, Audi?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446491.jpg,640,480,31,306,83,404,What should I put up to give notice that something should or should not be done?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446626.jpg,640,480,172,107,377,478,What likes to hunt mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000446724.jpg,640,435,403,299,422,328,What is used to speak for a big audience?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000448657.jpg,600,400,265,16,300,55,What can protect a persons head if they fall off the horse?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000448700.jpg,640,426,277,149,303,167,What do we use to protect us from the wind?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000449067.jpg,640,427,331,195,357,226,What do you use to sit on the park?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000449454.jpg,383,640,88,448,336,636,What do we eat for dinner?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452033.jpg,640,428,279,204,285,209,Where do we sit?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452536.jpg,640,427,0,217,153,426,Where can we take a dump?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000452998.jpg,640,480,360,216,617,340,What passes in the railroad?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453056.jpg,612,612,17,155,136,272,where can i watch the news?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453438.jpg,359,640,125,34,163,75,What helps us to hear?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000453760.jpg,480,640,216,384,319,594,what do we eat as a dessert?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000454973.jpg,640,480,282,203,385,381,What is used to separate words?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455055.jpg,640,480,107,125,400,271,What animal is on the bed?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455306.jpg,500,359,223,203,373,300,what gadget do we use to talk to each other?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000455343.jpg,640,480,64,270,241,476,Where can we pee and poop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000456143.jpg,640,361,16,206,243,299,Which desert is made up of cereals?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000457283.jpg,640,427,297,136,340,183,What is used to protect our head when driving a motorcycle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458487.jpg,640,428,259,153,308,202,What item can be use to hit the ball in the game of baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458832.jpg,640,286,301,7,497,223,What pet likes chasing rats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458952.jpg,480,640,242,248,285,282,What do you use to drink something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000458969.jpg,500,362,315,316,399,356,What protects the feet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000459231.jpg,434,640,223,362,297,466,Where can we place trash?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000459849.jpg,640,427,575,198,598,221,What is used for location identification?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000461406.jpg,427,640,134,329,162,353,What is hung around the necks of cats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000461479.jpg,500,375,454,2,499,32,What gives flavor to the water
https://toloka-cdn.azureedge.net/wsdmcup2023/000000462802.jpg,640,427,154,199,279,402,Which item is used to store flowers?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463148.jpg,480,640,159,188,479,480,What can I eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463473.jpg,640,432,274,109,298,133,What keeps the fence standing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463533.jpg,640,427,336,180,351,190,What do we catch the baseball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000463895.jpg,640,480,436,14,472,42,What is lit on the road during nighttime to help people see in the dark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000464184.jpg,480,640,173,54,218,104,Where can water shower from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000464910.jpg,640,480,144,28,211,126,Where do we pour drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000465969.jpg,478,640,171,309,264,434,Who trains elephants in circuses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000466120.jpg,640,426,489,263,618,288,What is thrown to play ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000467307.jpg,640,384,244,102,352,159,What moves by flying?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000468032.jpg,640,480,282,314,313,374,What is used by firefighters?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000468838.jpg,427,640,138,342,267,386,"What can we use to play, ride,  and make some tricks in the park?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000469499.jpg,640,438,469,183,538,364,Who takes care of training the horses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470465.jpg,480,640,147,169,274,263,What can we send to other people as a way of greeting or wishing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470833.jpg,640,360,257,149,400,212,What is the best way to move between countries ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000470862.jpg,640,480,317,97,376,161,What is used to label bags?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471012.jpg,640,480,169,176,305,478,What likes to hunt mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471141.jpg,640,480,333,321,468,385,What do people play with in X Games?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000471421.jpg,640,427,240,145,267,182,Who flies planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000472294.jpg,640,556,139,377,163,395,What is used to communicate over long distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000472621.jpg,640,298,227,79,254,131,What can I use to dry my hands?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474047.jpg,640,480,338,190,639,269,What do we use to serve desert?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474372.jpg,640,480,180,200,205,220,What is used to identify a dogs name?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474858.jpg,640,427,396,324,622,411,What do we use to surf on the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000474951.jpg,640,425,178,0,366,58,Which type of drink is in the can?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000475693.jpg,640,480,459,252,585,276,What do jets launch against fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000475932.jpg,640,487,290,295,319,342,What can I use to hold drinks?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000477797.jpg,640,480,478,90,514,127,What is used to take shots in restaurants?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478325.jpg,640,480,490,93,510,116,What can be used to connect electricity from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478812.jpg,640,427,267,174,347,245,What can I use to cut?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000478845.jpg,640,480,183,340,341,381,What do monkeys like most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480023.jpg,480,640,116,287,426,612,What can we eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480206.jpg,640,480,318,178,395,248,What tells you where a bus is headed?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000480437.jpg,640,268,143,68,215,140,Who is surfing the wave?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000481880.jpg,428,640,307,22,406,145,What provides information about the name of a street?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000482748.jpg,480,640,130,282,158,312,what protects our hair from dust
https://toloka-cdn.azureedge.net/wsdmcup2023/000000483027.jpg,640,480,229,289,317,312,What can be used to carry documents
https://toloka-cdn.azureedge.net/wsdmcup2023/000000483093.jpg,640,427,255,132,391,273,Who likes to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484043.jpg,640,429,351,254,382,365,What is used to indicate that you should give way in a ski race?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484339.jpg,484,640,123,316,140,348,What can we turn on when it's dark?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484385.jpg,420,640,343,61,388,105,What is the goal keeper trying to catch?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000484729.jpg,640,425,195,145,373,289,What has horns and does beeh?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000485336.jpg,640,480,249,221,378,366,What is used to guide transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000485976.jpg,500,336,77,268,186,307,What can I use to wash my hands?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487250.jpg,612,612,153,372,237,444,What is installed on front of vehicles that gives light?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487379.jpg,640,480,301,158,408,256,Which animal can be a pet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000487505.jpg,360,640,60,248,180,293,What protects you from rain ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488051.jpg,375,500,48,107,95,262,What can be used to unclog blocked drainages?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488609.jpg,640,427,217,270,392,381,what has two wheels and is used as a means of transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000488942.jpg,640,480,575,419,609,463,What is not man-made?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000489578.jpg,640,348,488,121,500,139,What is used to hold water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000489740.jpg,427,640,387,378,413,394,What protect's our head from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000490282.jpg,500,375,404,276,421,290,What do we use to control a cursor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491279.jpg,640,480,400,240,463,347,What drink is usually made from fruits?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491657.jpg,640,427,323,56,371,96,What is the name of the thing we wear on the head when riding motorbike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000491928.jpg,612,612,376,365,403,382,What is used to smell?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000492907.jpg,500,374,217,129,245,156,what can fly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000493397.jpg,640,480,250,9,604,351,What is the object that are on vehicles that allow you to check what is behind you without having to turn around?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494307.jpg,220,480,91,183,113,430,What keeps the lights up?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494346.jpg,640,480,280,123,429,244,What's the biggest land mammal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494721.jpg,640,427,473,201,510,274,What is used to maintain balance on a carriage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000494991.jpg,434,640,166,123,258,207,What helps keep things inside of the bottle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496013.jpg,640,480,557,57,609,217,What is a lightning fixture designed to stand on the floor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496680.jpg,612,612,245,145,336,231,Who drives the bus
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496793.jpg,640,480,241,110,256,144,Where can I quench my thirst?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000496933.jpg,640,265,52,154,225,225,Which vehicle is used to refuel planes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000497652.jpg,480,640,228,368,314,509,Where can I store my clothes for travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000498126.jpg,640,360,144,296,638,359,What is used to surf on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000498494.jpg,640,480,111,186,132,264,What do you hit a baseball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000499956.jpg,640,427,271,193,318,306,What does a monkey like most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500022.jpg,640,480,304,97,339,219,What can we use to carry water ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500389.jpg,640,480,223,198,377,385,What animal provides milk to humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500537.jpg,500,375,184,233,391,343,What can children play at home?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500546.jpg,480,640,282,268,336,446,What is holding the wine?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500618.jpg,640,454,308,252,530,433,What is used for traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500634.jpg,480,640,192,213,222,227,What  identifies an employee?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500716.jpg,445,500,0,46,167,297,What object do you use when you need to see closer and clearer
https://toloka-cdn.azureedge.net/wsdmcup2023/000000500904.jpg,640,640,396,6,632,251,What is used to drink water from bottle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000501754.jpg,640,480,242,255,408,397,What can a cat play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000503164.jpg,640,427,317,124,352,136,What object is used in a typical flying disc sport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000503974.jpg,480,640,171,49,283,183,what do we put in a vase
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504109.jpg,640,395,0,19,39,46,Where can you find public announcements in a town or urban centre ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504452.jpg,593,640,300,313,580,494,Which equipment can be used to transport
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504481.jpg,427,640,224,410,312,573,What controls water flow underground?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000504552.jpg,500,333,161,19,309,134,What do we use to cut a cake?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000505115.jpg,480,640,397,305,414,310,What kind of footwear you usually wear in summer?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000505965.jpg,500,375,282,158,371,373,What is used to control the traffic?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000506552.jpg,640,370,194,260,215,266,what can you use to write with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000508560.jpg,640,429,484,11,562,134,Where can I throw my garbage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000509575.jpg,480,640,163,85,273,261,What is used to guide the crossing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000510094.jpg,640,425,266,224,639,328,What travels on the rails?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000510345.jpg,500,423,199,154,281,325,Which animal is considered as a man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000511253.jpg,640,433,557,246,610,277,What supports the column and keep it standing
https://toloka-cdn.azureedge.net/wsdmcup2023/000000511787.jpg,424,640,211,409,326,486,What is a thing that people use to take them from one place to another and sometimes do tricks on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000512068.jpg,451,500,144,277,276,449,What can run?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000512904.jpg,500,473,48,193,168,267,What do Giraffes eat from?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000513115.jpg,640,480,63,332,146,367,What can I use to sail the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000515147.jpg,493,640,278,273,479,453,Where do you put a baby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000515519.jpg,640,480,303,351,461,479,What can be used to change channels?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000516658.jpg,480,640,218,504,336,570,What would he use to make phone calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000517096.jpg,640,480,182,41,238,81,Which thing we use to protect our eye and head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000517318.jpg,640,513,44,254,189,352,What is used to protect your face from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000518509.jpg,640,480,51,135,208,247,What do Asians eat most?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000518518.jpg,500,379,259,88,404,271,What animal is considered as a man's best friend?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000519141.jpg,640,427,248,60,356,217,What do i check when i need to know the direction?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000519423.jpg,640,480,58,112,229,282,Where is the protein
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520399.jpg,640,480,474,119,595,326,Which of the persons is holding an umbrella?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520436.jpg,640,425,574,342,592,360,Where do you keep your things?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000520949.jpg,640,480,348,283,409,303,What vehicle flies after it goes on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522273.jpg,640,466,535,165,561,189,What do we hit when we play baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522350.jpg,640,427,420,247,451,277,What do baseball players use to catch a baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522438.jpg,640,480,139,226,146,229,what can I use to travel by air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522506.jpg,480,640,55,126,195,223,What is used for playing on the beach?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522549.jpg,500,373,147,33,224,56,What flies passengers between countries?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000522898.jpg,640,480,413,92,438,100,What do we use to protect our eyes from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524030.jpg,427,640,237,239,289,267,What can we play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524086.jpg,390,640,233,146,287,256,What do you hit the tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524256.jpg,640,339,396,188,470,249,Where can we store the objects?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000524841.jpg,429,640,145,26,284,185,What shows the crosswalk?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000525028.jpg,270,360,17,169,213,240,What is used to build brand awareness and broadcast businesses?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000527939.jpg,640,428,389,133,471,188,What do we use to surf on the sea?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000528631.jpg,640,451,74,138,278,442,What can we use to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000529227.jpg,640,426,389,323,574,413,What object is used by skaters?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000529666.jpg,640,480,121,86,162,115,What do we wear on head to protect from sunheat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530065.jpg,640,426,102,289,148,313,What moves the baggage to the  plane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530141.jpg,640,480,208,127,463,305,Which furniture has the use to rest your things
https://toloka-cdn.azureedge.net/wsdmcup2023/000000530541.jpg,640,428,366,0,385,346,What can be used to support an outdoor light bulb?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000531256.jpg,640,427,90,108,138,174,Where do we see bike's number?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000531953.jpg,480,320,228,60,297,150,What do we use when we play tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532251.jpg,640,427,323,33,589,152,What can we take to travel faster?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532371.jpg,640,427,487,228,508,264,What is the vehicle that allows only one or two people to travel with it?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000532983.jpg,640,480,538,392,638,456,What do you put on when it’s cold?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000533378.jpg,640,480,4,123,56,189,What vehicle is used to transport goods?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000534261.jpg,640,427,129,38,201,79,What keeps the room cool
https://toloka-cdn.azureedge.net/wsdmcup2023/000000535152.jpg,500,333,283,209,296,223,What do we people wear to tell time
https://toloka-cdn.azureedge.net/wsdmcup2023/000000535680.jpg,425,640,192,252,289,496,Who is the one that rides a bike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000537689.jpg,427,640,211,254,247,352,What do we use to drink when we are thristy?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000538066.jpg,640,480,144,297,236,350,What item do we use to cuddle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000538935.jpg,382,500,286,342,329,395,what is used for leisure on road
https://toloka-cdn.azureedge.net/wsdmcup2023/000000539271.jpg,640,480,295,231,410,295,What is powered by an internal combustion engine?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000540733.jpg,640,427,0,388,70,425,What do we use to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000540988.jpg,640,480,272,246,299,305,What does one drink when thirsty?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541065.jpg,640,486,14,21,75,63,What makes nature colorful?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541276.jpg,640,425,0,378,639,419,What defines the train path?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000541298.jpg,480,640,50,598,209,639,Where can we store our clothes?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000542081.jpg,640,480,241,387,244,429,Where do electrical line hang on?
